fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matricula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
651,car,0.43,61,1405,326,1465,375,N/A,0.0,0,0,0,0,N/A
651,car,0.88,72,1507,332,1769,473,N/A,0.0,0,0,0,0,N/A
651,car,0.41,68,1419,329,1467,376,N/A,0.0,0,0,0,0,N/A
652,person,0.72,39,766,285,804,384,N/A,0.0,0,0,0,0,N/A
652,car,0.73,53,1137,310,1196,357,N/A,0.0,0,0,0,0,N/A
652,car,0.48,66,1349,327,1397,359,N/A,0.0,0,0,0,0,N/A
652,car,0.42,61,1406,326,1464,375,N/A,0.0,0,0,0,0,N/A
652,car,0.91,72,1502,333,1754,470,N/A,0.0,0,0,0,0,N/A
652,car,0.40,68,1419,328,1467,376,N/A,0.0,0,0,0,0,N/A
653,person,0.72,39,767,286,804,384,N/A,0.0,0,0,0,0,N/A
653,car,0.68,53,1136,310,1196,357,N/A,0.0,0,0,0,0,N/A
653,car,0.50,66,1349,327,1397,359,N/A,0.0,0,0,0,0,N/A
653,car,0.42,61,1405,326,1465,374,N/A,0.0,0,0,0,0,N/A
653,car,0.89,72,1495,333,1741,467,matricula,0.14,1648,403,1692,414,N/A
653,car,0.42,68,1419,328,1467,376,N/A,0.0,0,0,0,0,N/A
654,person,0.70,39,768,286,805,384,N/A,0.0,0,0,0,0,N/A
654,car,0.66,53,1136,310,1196,357,N/A,0.0,0,0,0,0,N/A
654,car,0.49,66,1349,327,1396,359,N/A,0.0,0,0,0,0,N/A
654,car,0.41,61,1406,326,1465,375,N/A,0.0,0,0,0,0,N/A
654,car,0.88,72,1487,332,1727,464,matricula,0.14,1630,402,1680,417,N/A
654,car,0.42,68,1419,329,1467,376,N/A,0.0,0,0,0,0,N/A
655,person,0.60,39,768,288,805,381,N/A,0.0,0,0,0,0,N/A
655,car,0.66,53,1136,309,1196,358,N/A,0.0,0,0,0,0,N/A
655,car,0.49,66,1349,327,1397,359,N/A,0.0,0,0,0,0,N/A
655,car,0.43,61,1406,326,1466,375,N/A,0.0,0,0,0,0,N/A
655,car,0.87,72,1482,333,1712,462,matricula,0.27,1622,402,1670,414,N/A
655,person,0.44,33,804,293,834,378,N/A,0.0,0,0,0,0,N/A
656,person,0.62,39,769,286,806,380,N/A,0.0,0,0,0,0,N/A
656,car,0.67,53,1136,309,1197,358,N/A,0.0,0,0,0,0,N/A
656,car,0.47,66,1349,327,1397,359,N/A,0.0,0,0,0,0,N/A
656,car,0.40,61,1407,326,1466,375,N/A,0.0,0,0,0,0,N/A
656,car,0.89,72,1477,333,1701,460,matricula,0.44,1610,399,1657,413,N/A
657,person,0.68,39,770,285,806,380,N/A,0.0,0,0,0,0,N/A
657,car,0.69,53,1135,309,1197,358,N/A,0.0,0,0,0,0,N/A
657,car,0.48,66,1349,327,1396,359,N/A,0.0,0,0,0,0,N/A
657,car,0.43,61,1408,326,1467,376,N/A,0.0,0,0,0,0,N/A
657,car,0.87,72,1473,332,1689,458,matricula,0.40,1603,399,1645,412,N/A
657,person,0.57,33,805,288,836,379,N/A,0.0,0,0,0,0,N/A
658,person,0.71,39,770,284,806,380,N/A,0.0,0,0,0,0,N/A
658,car,0.67,53,1135,310,1197,358,N/A,0.0,0,0,0,0,N/A
658,car,0.50,66,1349,327,1397,359,N/A,0.0,0,0,0,0,N/A
658,car,0.45,61,1408,325,1469,376,N/A,0.0,0,0,0,0,N/A
658,car,0.85,72,1468,334,1680,454,matricula,0.40,1593,398,1637,412,N/A
658,person,0.64,33,805,286,837,380,N/A,0.0,0,0,0,0,N/A
659,person,0.69,39,770,284,806,380,N/A,0.0,0,0,0,0,N/A
659,car,0.69,53,1134,310,1197,359,N/A,0.0,0,0,0,0,N/A
659,car,0.50,66,1349,327,1397,359,N/A,0.0,0,0,0,0,N/A
659,car,0.45,61,1408,326,1471,375,N/A,0.0,0,0,0,0,N/A
659,car,0.84,72,1463,335,1668,452,N/A,0.0,0,0,0,0,N/A
659,person,0.62,33,805,286,838,380,N/A,0.0,0,0,0,0,N/A
659,car,0.45,70,1038,314,1093,344,N/A,0.0,0,0,0,0,N/A
660,person,0.60,39,770,284,807,379,N/A,0.0,0,0,0,0,N/A
660,car,0.71,53,1132,310,1197,359,N/A,0.0,0,0,0,0,N/A
660,car,0.49,66,1349,327,1397,359,N/A,0.0,0,0,0,0,N/A
660,car,0.47,61,1405,326,1474,375,N/A,0.0,0,0,0,0,N/A
660,car,0.85,72,1455,333,1658,449,matricula,0.12,1574,394,1619,410,N/A
660,person,0.46,33,806,284,838,378,N/A,0.0,0,0,0,0,N/A
660,car,0.43,70,1040,314,1094,343,N/A,0.0,0,0,0,0,N/A
660,car,0.44,68,1423,328,1478,378,N/A,0.0,0,0,0,0,N/A
661,person,0.54,39,771,286,808,378,N/A,0.0,0,0,0,0,N/A
661,car,0.70,53,1131,310,1197,359,N/A,0.0,0,0,0,0,N/A
661,car,0.51,66,1348,327,1397,359,N/A,0.0,0,0,0,0,N/A
661,car,0.44,61,1407,326,1477,374,N/A,0.0,0,0,0,0,N/A
661,car,0.83,72,1452,330,1647,446,N/A,0.0,0,0,0,0,N/A
661,car,0.47,70,1042,314,1094,344,N/A,0.0,0,0,0,0,N/A
661,car,0.49,68,1423,327,1482,378,N/A,0.0,0,0,0,0,N/A
662,person,0.52,39,773,285,808,378,N/A,0.0,0,0,0,0,N/A
662,car,0.71,53,1130,310,1197,360,N/A,0.0,0,0,0,0,N/A
662,car,0.50,66,1348,327,1397,359,N/A,0.0,0,0,0,0,N/A
662,car,0.47,61,1405,326,1473,374,N/A,0.0,0,0,0,0,N/A
662,car,0.81,72,1447,329,1639,444,N/A,0.0,0,0,0,0,N/A
662,car,0.48,70,1044,314,1095,345,N/A,0.0,0,0,0,0,N/A
662,car,0.43,68,1421,327,1481,378,N/A,0.0,0,0,0,0,N/A
662,person,0.49,33,808,287,838,378,N/A,0.0,0,0,0,0,N/A
663,person,0.59,39,773,287,811,378,N/A,0.0,0,0,0,0,N/A
663,car,0.70,53,1129,310,1197,360,N/A,0.0,0,0,0,0,N/A
663,car,0.51,66,1348,327,1397,359,N/A,0.0,0,0,0,0,N/A
663,car,0.46,61,1402,326,1473,373,N/A,0.0,0,0,0,0,N/A
663,car,0.82,72,1441,329,1631,444,N/A,0.0,0,0,0,0,N/A
663,car,0.42,70,1046,315,1098,346,N/A,0.0,0,0,0,0,N/A
664,person,0.58,39,773,288,812,377,N/A,0.0,0,0,0,0,N/A
664,car,0.69,53,1129,310,1197,360,N/A,0.0,0,0,0,0,N/A
664,car,0.54,66,1347,327,1397,359,N/A,0.0,0,0,0,0,N/A
664,car,0.50,61,1398,325,1471,372,N/A,0.0,0,0,0,0,N/A
664,car,0.77,72,1438,329,1623,442,N/A,0.0,0,0,0,0,N/A
665,person,0.62,39,774,288,812,378,N/A,0.0,0,0,0,0,N/A
665,car,0.69,53,1128,310,1197,360,N/A,0.0,0,0,0,0,N/A
665,car,0.53,66,1347,327,1397,359,N/A,0.0,0,0,0,0,N/A
665,car,0.49,61,1393,326,1464,372,N/A,0.0,0,0,0,0,N/A
665,car,0.79,72,1431,329,1613,440,N/A,0.0,0,0,0,0,N/A
665,car,0.40,70,1046,313,1104,344,N/A,0.0,0,0,0,0,N/A
666,person,0.63,39,774,287,812,377,N/A,0.0,0,0,0,0,N/A
666,car,0.67,53,1128,310,1196,360,N/A,0.0,0,0,0,0,N/A
666,car,0.52,66,1347,327,1397,359,N/A,0.0,0,0,0,0,N/A
666,car,0.47,61,1390,327,1459,370,N/A,0.0,0,0,0,0,N/A
666,car,0.82,72,1427,329,1605,438,N/A,0.0,0,0,0,0,N/A
666,car,0.44,70,1047,313,1107,344,N/A,0.0,0,0,0,0,N/A
667,person,0.65,39,774,287,813,376,N/A,0.0,0,0,0,0,N/A
667,car,0.70,53,1127,309,1196,360,N/A,0.0,0,0,0,0,N/A
667,car,0.53,66,1346,327,1398,359,N/A,0.0,0,0,0,0,N/A
667,car,0.42,61,1390,327,1456,367,N/A,0.0,0,0,0,0,N/A
667,car,0.84,72,1424,330,1597,436,N/A,0.0,0,0,0,0,N/A
667,car,0.47,70,1047,312,1108,343,N/A,0.0,0,0,0,0,N/A
668,person,0.68,39,774,285,814,377,N/A,0.0,0,0,0,0,N/A
668,car,0.67,53,1127,309,1196,360,N/A,0.0,0,0,0,0,N/A
668,car,0.55,66,1346,327,1397,359,N/A,0.0,0,0,0,0,N/A
668,car,0.88,72,1418,330,1591,433,N/A,0.0,0,0,0,0,N/A
668,car,0.46,70,1049,312,1111,343,N/A,0.0,0,0,0,0,N/A
668,person,0.49,33,812,286,839,379,N/A,0.0,0,0,0,0,N/A
669,person,0.68,39,774,285,815,378,N/A,0.0,0,0,0,0,N/A
669,car,0.66,53,1126,309,1196,361,N/A,0.0,0,0,0,0,N/A
669,car,0.51,66,1346,327,1398,359,N/A,0.0,0,0,0,0,N/A
669,car,0.86,72,1414,331,1583,430,matricula,0.18,1511,375,1549,387,N/A
669,car,0.44,70,1051,312,1114,344,N/A,0.0,0,0,0,0,N/A
669,person,0.57,33,811,282,841,379,N/A,0.0,0,0,0,0,N/A
670,person,0.70,39,775,284,815,378,N/A,0.0,0,0,0,0,N/A
670,car,0.66,53,1127,309,1196,361,N/A,0.0,0,0,0,0,N/A
670,car,0.50,66,1347,327,1398,359,N/A,0.0,0,0,0,0,N/A
670,car,0.88,72,1412,331,1576,427,N/A,0.0,0,0,0,0,N/A
670,car,0.49,70,1054,313,1118,345,N/A,0.0,0,0,0,0,N/A
670,person,0.57,33,811,278,841,379,N/A,0.0,0,0,0,0,N/A
671,person,0.70,39,775,284,815,378,N/A,0.0,0,0,0,0,N/A
671,car,0.63,53,1127,309,1196,361,N/A,0.0,0,0,0,0,N/A
671,car,0.53,66,1347,327,1397,359,N/A,0.0,0,0,0,0,N/A
671,car,0.83,72,1410,331,1570,425,N/A,0.0,0,0,0,0,N/A
671,car,0.50,70,1055,314,1120,345,N/A,0.0,0,0,0,0,N/A
671,person,0.53,33,810,276,841,378,N/A,0.0,0,0,0,0,N/A
671,car,0.41,74,1303,322,1343,349,N/A,0.0,0,0,0,0,N/A
672,person,0.72,39,776,284,815,379,N/A,0.0,0,0,0,0,N/A
672,car,0.64,53,1127,310,1196,362,N/A,0.0,0,0,0,0,N/A
672,car,0.48,66,1348,327,1396,359,N/A,0.0,0,0,0,0,N/A
672,car,0.89,72,1406,331,1562,423,N/A,0.0,0,0,0,0,N/A
672,car,0.45,70,1057,314,1122,345,N/A,0.0,0,0,0,0,N/A
673,person,0.68,39,776,286,815,379,N/A,0.0,0,0,0,0,N/A
673,car,0.67,53,1127,310,1195,362,N/A,0.0,0,0,0,0,N/A
673,car,0.46,66,1349,327,1397,359,N/A,0.0,0,0,0,0,N/A
673,car,0.88,72,1407,331,1557,422,N/A,0.0,0,0,0,0,N/A
673,car,0.43,70,1057,315,1124,344,N/A,0.0,0,0,0,0,N/A
673,person,0.60,33,811,278,842,378,N/A,0.0,0,0,0,0,N/A
674,person,0.68,39,777,286,815,379,N/A,0.0,0,0,0,0,N/A
674,car,0.70,53,1127,310,1194,363,N/A,0.0,0,0,0,0,N/A
674,car,0.47,66,1350,328,1397,359,N/A,0.0,0,0,0,0,N/A
674,car,0.81,72,1402,331,1550,421,N/A,0.0,0,0,0,0,N/A
674,car,0.44,70,1057,315,1125,344,N/A,0.0,0,0,0,0,N/A
674,person,0.66,33,812,278,842,377,N/A,0.0,0,0,0,0,N/A
675,person,0.69,39,779,286,815,379,N/A,0.0,0,0,0,0,N/A
675,car,0.71,53,1127,309,1194,363,N/A,0.0,0,0,0,0,N/A
675,car,0.55,66,1349,327,1398,359,N/A,0.0,0,0,0,0,N/A
675,car,0.80,72,1400,331,1545,419,N/A,0.0,0,0,0,0,N/A
675,car,0.46,70,1057,315,1126,345,N/A,0.0,0,0,0,0,N/A
675,person,0.67,33,812,279,843,376,N/A,0.0,0,0,0,0,N/A
676,person,0.72,39,780,286,815,378,N/A,0.0,0,0,0,0,N/A
676,car,0.70,53,1127,309,1194,363,N/A,0.0,0,0,0,0,N/A
676,car,0.58,66,1349,328,1398,359,N/A,0.0,0,0,0,0,N/A
676,car,0.77,72,1402,330,1539,418,N/A,0.0,0,0,0,0,N/A
676,car,0.47,70,1058,315,1126,345,N/A,0.0,0,0,0,0,N/A
676,person,0.72,33,811,280,843,376,N/A,0.0,0,0,0,0,N/A
677,person,0.70,39,781,286,816,377,N/A,0.0,0,0,0,0,N/A
677,car,0.69,53,1126,309,1194,363,N/A,0.0,0,0,0,0,N/A
677,car,0.57,66,1348,328,1398,359,N/A,0.0,0,0,0,0,N/A
677,car,0.74,72,1395,328,1534,416,N/A,0.0,0,0,0,0,N/A
677,car,0.48,70,1059,315,1126,345,N/A,0.0,0,0,0,0,N/A
677,person,0.70,33,812,282,843,375,N/A,0.0,0,0,0,0,N/A
678,person,0.70,39,782,286,816,377,N/A,0.0,0,0,0,0,N/A
678,car,0.65,53,1124,310,1194,364,N/A,0.0,0,0,0,0,N/A
678,car,0.58,66,1346,327,1398,358,N/A,0.0,0,0,0,0,N/A
678,car,0.74,72,1389,326,1529,415,N/A,0.0,0,0,0,0,N/A
678,car,0.47,70,1061,316,1126,344,N/A,0.0,0,0,0,0,N/A
678,person,0.72,33,813,283,843,375,N/A,0.0,0,0,0,0,N/A
679,person,0.69,39,782,285,817,377,N/A,0.0,0,0,0,0,N/A
679,car,0.66,53,1123,310,1194,364,N/A,0.0,0,0,0,0,N/A
679,car,0.52,66,1345,327,1398,358,N/A,0.0,0,0,0,0,N/A
679,car,0.73,72,1385,326,1524,414,N/A,0.0,0,0,0,0,N/A
679,car,0.46,70,1062,316,1125,344,N/A,0.0,0,0,0,0,N/A
679,person,0.70,33,813,285,842,376,N/A,0.0,0,0,0,0,N/A
680,person,0.73,39,784,284,819,378,N/A,0.0,0,0,0,0,N/A
680,car,0.69,53,1122,310,1195,364,N/A,0.0,0,0,0,0,N/A
680,car,0.49,66,1345,327,1397,358,N/A,0.0,0,0,0,0,N/A
680,car,0.75,72,1384,326,1519,413,N/A,0.0,0,0,0,0,N/A
680,car,0.49,70,1064,316,1125,344,N/A,0.0,0,0,0,0,N/A
680,person,0.63,33,814,286,843,377,N/A,0.0,0,0,0,0,N/A
681,person,0.74,39,785,284,820,378,N/A,0.0,0,0,0,0,N/A
681,car,0.74,53,1122,311,1195,365,N/A,0.0,0,0,0,0,N/A
681,car,0.46,66,1345,327,1396,357,N/A,0.0,0,0,0,0,N/A
681,car,0.77,72,1388,327,1516,412,N/A,0.0,0,0,0,0,N/A
681,car,0.53,70,1066,315,1125,344,N/A,0.0,0,0,0,0,N/A
681,person,0.57,33,816,285,844,377,N/A,0.0,0,0,0,0,N/A
682,person,0.74,39,786,284,820,378,N/A,0.0,0,0,0,0,N/A
682,car,0.77,53,1121,311,1196,365,N/A,0.0,0,0,0,0,N/A
682,car,0.44,66,1344,328,1398,357,N/A,0.0,0,0,0,0,N/A
682,car,0.77,72,1382,326,1512,410,N/A,0.0,0,0,0,0,N/A
682,car,0.51,70,1069,315,1125,344,N/A,0.0,0,0,0,0,N/A
682,person,0.52,33,818,285,846,377,N/A,0.0,0,0,0,0,N/A
683,person,0.68,39,787,285,821,377,N/A,0.0,0,0,0,0,N/A
683,car,0.78,53,1120,310,1196,365,N/A,0.0,0,0,0,0,N/A
683,car,0.41,66,1344,328,1398,357,N/A,0.0,0,0,0,0,N/A
683,car,0.85,72,1379,326,1508,409,N/A,0.0,0,0,0,0,N/A
683,car,0.48,70,1071,315,1125,344,N/A,0.0,0,0,0,0,N/A
683,person,0.43,33,818,286,847,375,N/A,0.0,0,0,0,0,N/A
684,person,0.63,39,787,285,823,377,N/A,0.0,0,0,0,0,N/A
684,car,0.78,53,1119,310,1196,365,N/A,0.0,0,0,0,0,N/A
684,car,0.84,72,1385,326,1505,407,N/A,0.0,0,0,0,0,N/A
684,car,0.46,70,1074,316,1124,345,N/A,0.0,0,0,0,0,N/A
685,person,0.57,39,788,285,823,376,N/A,0.0,0,0,0,0,N/A
685,car,0.77,53,1119,310,1196,365,N/A,0.0,0,0,0,0,N/A
685,car,0.81,72,1386,326,1500,407,N/A,0.0,0,0,0,0,N/A
685,car,0.43,70,1077,316,1124,346,N/A,0.0,0,0,0,0,N/A
685,person,0.41,33,819,285,847,376,N/A,0.0,0,0,0,0,N/A
686,person,0.49,39,789,283,831,378,N/A,0.0,0,0,0,0,N/A
686,car,0.74,53,1118,310,1196,365,N/A,0.0,0,0,0,0,N/A
686,car,0.82,72,1378,326,1499,406,N/A,0.0,0,0,0,0,N/A
686,car,0.41,70,1079,316,1123,347,N/A,0.0,0,0,0,0,N/A
687,person,0.49,39,791,284,831,378,N/A,0.0,0,0,0,0,N/A
687,car,0.71,53,1117,310,1195,367,N/A,0.0,0,0,0,0,N/A
687,car,0.78,72,1375,325,1493,405,N/A,0.0,0,0,0,0,N/A
688,person,0.53,39,791,283,832,377,N/A,0.0,0,0,0,0,N/A
688,car,0.66,53,1117,310,1194,367,N/A,0.0,0,0,0,0,N/A
688,car,0.77,72,1375,326,1489,405,N/A,0.0,0,0,0,0,N/A
689,person,0.45,39,792,282,833,377,N/A,0.0,0,0,0,0,N/A
689,car,0.62,53,1117,310,1193,368,N/A,0.0,0,0,0,0,N/A
689,car,0.77,72,1374,326,1486,403,N/A,0.0,0,0,0,0,N/A
690,person,0.52,39,793,281,832,377,N/A,0.0,0,0,0,0,N/A
690,car,0.65,53,1116,310,1193,368,N/A,0.0,0,0,0,0,N/A
690,car,0.78,72,1373,325,1482,401,N/A,0.0,0,0,0,0,N/A
691,person,0.52,39,793,281,830,377,N/A,0.0,0,0,0,0,N/A
691,car,0.67,53,1115,309,1192,369,N/A,0.0,0,0,0,0,N/A
691,car,0.80,72,1367,325,1479,398,N/A,0.0,0,0,0,0,N/A
692,person,0.51,39,793,282,830,377,N/A,0.0,0,0,0,0,N/A
692,car,0.64,53,1115,309,1192,369,N/A,0.0,0,0,0,0,N/A
692,car,0.73,72,1363,326,1476,397,N/A,0.0,0,0,0,0,N/A
693,person,0.55,39,794,281,832,377,N/A,0.0,0,0,0,0,N/A
693,car,0.67,53,1114,309,1190,369,N/A,0.0,0,0,0,0,N/A
693,car,0.71,72,1359,326,1472,396,N/A,0.0,0,0,0,0,N/A
694,person,0.59,39,795,281,832,378,N/A,0.0,0,0,0,0,N/A
694,car,0.67,53,1112,309,1190,370,N/A,0.0,0,0,0,0,N/A
694,car,0.73,72,1358,325,1468,395,N/A,0.0,0,0,0,0,N/A
694,person,0.45,75,798,282,844,378,N/A,0.0,0,0,0,0,N/A
695,person,0.58,39,795,282,833,378,N/A,0.0,0,0,0,0,N/A
695,car,0.67,53,1111,309,1189,371,N/A,0.0,0,0,0,0,N/A
695,car,0.76,72,1358,325,1466,394,N/A,0.0,0,0,0,0,N/A
696,person,0.61,39,796,282,836,378,N/A,0.0,0,0,0,0,N/A
696,car,0.67,53,1109,308,1189,371,N/A,0.0,0,0,0,0,N/A
696,car,0.71,72,1356,326,1462,393,N/A,0.0,0,0,0,0,N/A
696,car,0.43,76,1459,324,1515,378,N/A,0.0,0,0,0,0,N/A
697,person,0.62,39,796,284,834,377,N/A,0.0,0,0,0,0,N/A
697,car,0.64,53,1107,308,1188,372,N/A,0.0,0,0,0,0,N/A
697,car,0.74,72,1355,325,1462,393,N/A,0.0,0,0,0,0,N/A
697,car,0.46,76,1451,325,1515,378,N/A,0.0,0,0,0,0,N/A
698,person,0.64,39,797,284,835,377,N/A,0.0,0,0,0,0,N/A
698,car,0.60,53,1105,307,1188,371,N/A,0.0,0,0,0,0,N/A
698,car,0.72,72,1352,326,1456,392,N/A,0.0,0,0,0,0,N/A
698,car,0.43,76,1451,325,1515,378,N/A,0.0,0,0,0,0,N/A
699,person,0.64,39,797,284,835,377,N/A,0.0,0,0,0,0,N/A
699,car,0.62,53,1104,307,1189,371,N/A,0.0,0,0,0,0,N/A
699,car,0.77,72,1352,326,1451,392,N/A,0.0,0,0,0,0,N/A
699,car,0.41,76,1443,322,1515,377,N/A,0.0,0,0,0,0,N/A
700,person,0.63,39,797,283,835,376,N/A,0.0,0,0,0,0,N/A
700,car,0.62,53,1105,306,1188,371,N/A,0.0,0,0,0,0,N/A
700,car,0.76,72,1347,326,1449,391,N/A,0.0,0,0,0,0,N/A
700,car,0.40,76,1438,321,1515,377,N/A,0.0,0,0,0,0,N/A
701,person,0.59,39,797,282,836,377,N/A,0.0,0,0,0,0,N/A
701,car,0.64,53,1104,306,1187,372,N/A,0.0,0,0,0,0,N/A
701,car,0.77,72,1348,326,1446,390,N/A,0.0,0,0,0,0,N/A
702,person,0.62,39,798,282,836,377,N/A,0.0,0,0,0,0,N/A
702,car,0.68,53,1102,306,1186,373,N/A,0.0,0,0,0,0,N/A
702,car,0.74,72,1346,326,1444,389,N/A,0.0,0,0,0,0,N/A
703,person,0.62,39,799,281,836,378,N/A,0.0,0,0,0,0,N/A
703,car,0.64,53,1102,306,1186,375,N/A,0.0,0,0,0,0,N/A
703,car,0.72,72,1345,327,1441,389,N/A,0.0,0,0,0,0,N/A
704,person,0.62,39,800,281,836,378,N/A,0.0,0,0,0,0,N/A
704,car,0.62,53,1100,306,1185,377,N/A,0.0,0,0,0,0,N/A
704,car,0.67,72,1344,326,1440,389,N/A,0.0,0,0,0,0,N/A
705,person,0.60,39,800,282,835,378,N/A,0.0,0,0,0,0,N/A
705,car,0.69,53,1098,306,1186,378,N/A,0.0,0,0,0,0,N/A
705,car,0.68,72,1344,326,1440,389,N/A,0.0,0,0,0,0,N/A
706,person,0.57,39,801,282,836,378,N/A,0.0,0,0,0,0,N/A
706,car,0.73,53,1095,306,1185,379,N/A,0.0,0,0,0,0,N/A
706,car,0.63,72,1344,326,1438,389,N/A,0.0,0,0,0,0,N/A
707,person,0.61,39,801,281,839,377,N/A,0.0,0,0,0,0,N/A
707,car,0.74,53,1093,306,1184,380,N/A,0.0,0,0,0,0,N/A
707,car,0.66,72,1343,326,1435,387,N/A,0.0,0,0,0,0,N/A
708,person,0.58,39,802,282,841,376,N/A,0.0,0,0,0,0,N/A
708,car,0.72,53,1092,306,1183,381,N/A,0.0,0,0,0,0,N/A
708,car,0.67,72,1341,325,1432,385,N/A,0.0,0,0,0,0,N/A
709,person,0.63,39,803,283,842,376,N/A,0.0,0,0,0,0,N/A
709,car,0.75,53,1091,306,1183,382,N/A,0.0,0,0,0,0,N/A
709,car,0.80,72,1339,324,1430,384,N/A,0.0,0,0,0,0,N/A
710,person,0.65,39,805,283,843,377,N/A,0.0,0,0,0,0,N/A
710,car,0.73,53,1088,306,1182,383,N/A,0.0,0,0,0,0,N/A
710,car,0.82,72,1339,325,1427,383,N/A,0.0,0,0,0,0,N/A
711,person,0.64,39,806,284,844,376,N/A,0.0,0,0,0,0,N/A
711,car,0.79,53,1087,306,1184,383,N/A,0.0,0,0,0,0,N/A
711,car,0.82,72,1339,325,1424,383,N/A,0.0,0,0,0,0,N/A
712,person,0.63,39,808,284,844,376,N/A,0.0,0,0,0,0,N/A
712,car,0.76,53,1085,306,1185,383,N/A,0.0,0,0,0,0,N/A
712,car,0.85,72,1338,326,1422,383,N/A,0.0,0,0,0,0,N/A
713,person,0.59,39,809,284,845,377,N/A,0.0,0,0,0,0,N/A
713,car,0.76,53,1084,306,1184,383,N/A,0.0,0,0,0,0,N/A
713,car,0.85,72,1337,325,1419,382,N/A,0.0,0,0,0,0,N/A
714,person,0.65,39,810,284,846,377,N/A,0.0,0,0,0,0,N/A
714,car,0.77,53,1083,306,1184,383,N/A,0.0,0,0,0,0,N/A
714,car,0.85,72,1337,325,1418,382,N/A,0.0,0,0,0,0,N/A
715,person,0.68,39,810,282,848,377,N/A,0.0,0,0,0,0,N/A
715,car,0.71,53,1082,307,1183,384,N/A,0.0,0,0,0,0,N/A
715,car,0.83,72,1335,324,1417,382,N/A,0.0,0,0,0,0,N/A
716,person,0.64,39,811,283,847,375,N/A,0.0,0,0,0,0,N/A
716,car,0.71,53,1079,308,1179,385,N/A,0.0,0,0,0,0,N/A
716,car,0.82,72,1334,324,1416,381,N/A,0.0,0,0,0,0,N/A
717,person,0.58,39,811,284,846,375,N/A,0.0,0,0,0,0,N/A
717,car,0.68,53,1076,308,1178,385,N/A,0.0,0,0,0,0,N/A
717,car,0.85,72,1335,324,1413,381,N/A,0.0,0,0,0,0,N/A
718,person,0.61,39,811,285,845,375,N/A,0.0,0,0,0,0,N/A
718,car,0.69,53,1075,308,1176,385,N/A,0.0,0,0,0,0,N/A
718,car,0.84,72,1335,324,1412,381,N/A,0.0,0,0,0,0,N/A
719,person,0.58,39,812,285,847,374,N/A,0.0,0,0,0,0,N/A
719,car,0.70,53,1075,307,1174,385,N/A,0.0,0,0,0,0,N/A
719,car,0.82,72,1333,324,1411,379,N/A,0.0,0,0,0,0,N/A
720,person,0.53,39,813,286,848,374,N/A,0.0,0,0,0,0,N/A
720,car,0.71,53,1074,306,1172,385,N/A,0.0,0,0,0,0,N/A
720,car,0.80,72,1332,324,1408,378,N/A,0.0,0,0,0,0,N/A
721,person,0.61,39,813,287,846,374,N/A,0.0,0,0,0,0,N/A
721,car,0.77,53,1072,305,1171,386,N/A,0.0,0,0,0,0,N/A
721,car,0.81,72,1330,324,1407,377,N/A,0.0,0,0,0,0,N/A
721,car,0.41,76,1403,323,1466,376,N/A,0.0,0,0,0,0,N/A
722,person,0.54,39,813,286,846,374,N/A,0.0,0,0,0,0,N/A
722,car,0.74,53,1070,306,1171,386,N/A,0.0,0,0,0,0,N/A
722,car,0.80,72,1330,324,1405,377,N/A,0.0,0,0,0,0,N/A
722,car,0.41,76,1400,323,1465,376,N/A,0.0,0,0,0,0,N/A
723,person,0.51,39,814,287,849,375,N/A,0.0,0,0,0,0,N/A
723,car,0.76,53,1068,305,1171,387,N/A,0.0,0,0,0,0,N/A
723,car,0.79,72,1329,325,1403,376,N/A,0.0,0,0,0,0,N/A
723,car,0.41,76,1399,323,1465,376,N/A,0.0,0,0,0,0,N/A
723,car,0.48,80,1169,319,1203,345,N/A,0.0,0,0,0,0,N/A
724,person,0.50,39,814,287,847,374,N/A,0.0,0,0,0,0,N/A
724,car,0.76,53,1067,305,1170,388,N/A,0.0,0,0,0,0,N/A
724,car,0.71,72,1330,325,1402,376,N/A,0.0,0,0,0,0,N/A
724,car,0.46,80,1169,320,1205,345,N/A,0.0,0,0,0,0,N/A
725,person,0.46,39,815,286,846,374,N/A,0.0,0,0,0,0,N/A
725,car,0.75,53,1063,306,1171,389,N/A,0.0,0,0,0,0,N/A
725,car,0.68,72,1329,325,1400,375,N/A,0.0,0,0,0,0,N/A
725,car,0.48,80,1168,321,1206,345,N/A,0.0,0,0,0,0,N/A
726,person,0.52,39,816,280,849,375,N/A,0.0,0,0,0,0,N/A
726,car,0.82,53,1061,305,1171,390,N/A,0.0,0,0,0,0,N/A
726,car,0.64,72,1328,324,1398,374,N/A,0.0,0,0,0,0,N/A
726,car,0.51,80,1165,321,1207,346,N/A,0.0,0,0,0,0,N/A
727,person,0.55,39,816,278,850,374,N/A,0.0,0,0,0,0,N/A
727,car,0.83,53,1059,305,1169,391,N/A,0.0,0,0,0,0,N/A
727,car,0.63,72,1328,324,1397,372,N/A,0.0,0,0,0,0,N/A
727,car,0.56,80,1162,320,1208,346,N/A,0.0,0,0,0,0,N/A
728,person,0.53,39,817,281,851,374,N/A,0.0,0,0,0,0,N/A
728,car,0.86,53,1057,304,1169,392,N/A,0.0,0,0,0,0,N/A
728,car,0.65,72,1325,323,1397,371,N/A,0.0,0,0,0,0,N/A
